user_id,event_date,registration_channel,kyc_level,inviter_risk_score,kyc_country_risk,age_risk_score,occupation_risk_score,nationality_risk_score,address_risk_score,kyc_duration_minutes,minutes_kyc_to_first_fiat_deposit,minutes_deposit_to_first_chain_out,fiat_deposit_amount_24h,fiat_deposit_count_24h,fiat_withdraw_amount_24h,fiat_withdraw_count_24h,chain_in_amount_24h,chain_out_amount_24h,chain_withdraw_count_24h,spot_trade_amount_24h,spot_trade_count_24h,trade_pair_count_30d,convert_amount_24h,convert_count_24h,minutes_fiat_in_to_convert,minutes_convert_to_chain_out,fiat_in_crypto_out_ratio,fund_stay_minutes_median,unique_deposit_bankcards_30d,unique_withdraw_bankcards_30d,bank_fraud_ratio_max,new_bankcard_flag,bank_name_mismatch_flag,single_fiat_deposit_over_10000_cnt_30d,small_fiat_deposit_count_24h,amount_roundness_score,new_device_flag,device_user_count_24h,device_user_count_30d,login_ip_count_24h,ip_user_count_24h,proxy_flag,emulator_flag,geo_velocity_kmh,failed_login_count_1h,failed_login_count_24h,recent_password_change_flag,phone_change_7d_flag,email_change_7d_flag,new_withdraw_address_flag,address_similarity_cluster_size,api_permission_risk,high_risk_chain_exposure,sanctioned_address_flag,mixer_exposure,gambling_exposure,source_hop_distance,internal_transfer_amount_24h,internal_transfer_count_24h,fan_in_degree_24h,fan_out_degree_24h,counterparty_fraud_ratio,wash_trade_similarity,cancel_ratio_1h,campaign_task_similarity,inviter_cluster_size,reward_address_cluster_size,campaign_history_abuse_count,email_similarity_cluster_size,kyc_document_similarity_count,kyc_device_user_count,declared_monthly_income_usdt,expected_monthly_volume_usdt,observed_to_expected_volume_ratio,document_ocr_confidence,face_match_score,liveness_score,identity_field_mismatch_flag,pep_flag,sanctions_screening_hit,source_of_funds_risk,behavior_event_count_30d,behavior_event_diversity_30d,behavior_success_ratio_30d,api_activity_ratio_30d,night_activity_ratio_30d,strategy_avoidance_ratio_30d,chain_out_5min_count_30d,register_ip_country_risk,risk_score_t1,risk_level_change_30d,strategy_hit_count_30d,rfi_count_180d,restriction_count_180d,fraud_label,estimated_loss_amount,latent_rapid_cashout,latent_ato,latent_campaign,latent_aml,latent_graph_ring
U0003702,2026-02-19,iOS,L2,0.6380642849490971,0.04650917085144575,0.34061785012047646,0.24951269941933554,0.04650917085144575,0.05848257784905114,15.913879261851982,7830.8002804587395,3174.37371222475,1969.4366351963074,3,202.27757314145737,5,597.863744553144,404.15430768855504,5,1611.9737274032398,10,4,460.4060317238814,0,2111.1222665741357,260.03128210652744,0.20521315612079602,2506.1658932801365,2,1,0.1578227321782115,0,0,0,1,0.24696267046977338,0,8,8,2,6,1,0,64.2349329541297,0,1,0,0,0,0,2,0.13665837765389324,0.024870250272565543,0,0.03998266938981504,0.01676709829275245,5,83.95142540463135,1,0,1,0.09497884054659077,0.04028441919440197,0.1389523605421337,0.7365895318829043,12,9,0,9,1,4,2338.075792032063,6758.112580592303,0.3811520576652723,0.6851494953128207,0.6939446703533355,0.6528792992316014,0,0,0,0.23339385767630078,43,3,0.8141765898704048,0.2499054736422621,0.23148855259952372,0.07673910559732307,0,0.2122547080159015,0.38217480771278217,0,1,0,0,0,1064.4979777421145,0,0,1,0,0
U0009536,2026-02-19,Android,L2,0.29838102037422487,0.037122170802264244,0.5012741246796404,0.17517178219876758,0.037122170802264244,0.12902642543392273,131.64719233112623,191.8327868914606,686.2030640946829,21580.881101165745,3,1071.9229531221354,2,434.80398111679585,26375.33320148821,2,20979.00838151442,3,1,14815.909623389927,2,322.40534625054426,54.15408076520212,1.2221620182163684,893.9135359615317,1,4,0.5258319964297904,0,0,0,6,0.21837911434724916,0,1,3,1,1,0,0,36.847859070604116,0,0,0,0,0,0,1,0.18217293704053897,0.01215953830305842,0,0.00022461730913923776,0.04099083195436398,4,307.5307447550146,2,1,0,0.02407807579919276,0.13713714739524605,0.23932641647772654,0.21396361827101718,2,1,0,1,0,1,9545.906649524426,14943.46583559662,3.2809080433661415,0.9604886482237243,1.0,0.9539546580736064,0,0,0,0.2726998389472383,61,2,0.6788110595673517,0.011619488005860698,0.17206659806672447,0.4310081451721543,1,0.1628779517685833,0.48437528048086553,2,7,0,0,1,7322.166181211264,1,0,0,0,0
U0000717,2026-02-19,iOS,L2,0.08730174253153192,0.025927775242541713,0.3073455108478287,0.0906204821709464,0.025927775242541713,0.23493047252892177,202.9661921023891,493.2033298155611,121.74342816447923,2309.7500948460615,1,422.5721482860359,1,228.98556103551607,1934.9059968687054,2,2966.8747458525568,7,1,1747.0825118230925,8,115.89553228251846,55.31332934769349,0.8377122707717267,176.90983831291246,3,3,0.4339224264533637,1,0,1,4,0.11526428501520429,0,1,3,1,1,0,0,188.54535368026268,1,2,0,0,0,0,1,0.07224334468422489,0.02126396531370274,0,0.06289967380317531,0.025199746076932875,6,724.72001438618,0,0,0,0.06386550164354121,0.10243044027445918,0.321935446673817,0.11499572984419171,1,1,0,1,0,1,793.5993915297421,1686.4773830109564,2.7674419396411687,0.9817690546148771,0.9537268961195896,0.9484971922581426,0,0,0,0.39242708671176085,47,5,0.8169697429869224,0.008003069941017321,0.24867898677103734,0.7482783548175111,1,0.07316403060692851,0.35304879011741763,4,5,1,0,1,757.878735517246,1,0,0,0,0
U0005989,2026-02-19,Android,L2,0.17665702231874122,0.05007850213649035,0.14120417375067243,0.38209938547514866,0.05007850213649035,0.1040791113654692,18.28390818777389,87.44783433604925,6004.244161210291,1566.5159504146282,2,735.2101895488184,1,1472.9338022022487,83.29140123928414,1,937.9623671841534,3,2,286.0043148929143,0,824.8263851163758,345.6059188608447,0.05316983923287754,6471.3655004534785,1,1,0.12113235280126046,0,0,0,3,0.055150530482230224,0,1,2,1,4,0,0,31.1030713890933,0,0,0,0,0,0,1,0.08487311650982052,0.012319091571693894,0,0.0009533805483758732,0.030677295061848454,2,132.88903302651786,0,0,0,0.02349830604210598,0.14537563829604372,0.38465904358652353,0.08666426248894214,1,1,0,1,1,1,2529.65880879151,9794.49261833591,0.24350598179407754,0.8402052439885555,1.0,0.9765768672309715,0,0,0,0.2858332275623475,28,3,0.8271407825735442,0.05633329115160852,0.19679053380844017,0.10060678461857431,0,0.014761256287128332,0.20116769129450457,0,0,0,0,0,694.4404520847796,0,0,0,0,0
U0002762,2026-02-19,Web,L2,0.06496669675238077,0.03290597284151107,0.25498344659904937,0.2543439226177381,0.03290597284151107,0.030729748657163283,17.706111984340758,622.8081657263381,837.5454492946965,1177.771722579467,2,534.7041169978182,0,267.1946853755557,111.62352601512181,1,1637.8741166691434,6,6,42.23368805790904,1,310.16532232083364,340.5530899308969,0.09477517915836217,509.50089233469316,1,1,0.14730507064506662,0,0,0,1,0.31735293155723676,0,1,2,1,2,0,0,105.63701096371716,0,0,0,0,0,0,1,0.2771303244519358,0.14440890765040737,1,0.01277222627383318,0.07076566432442133,6,1871.1330243554476,1,1,1,0.034197804182672126,0.001160762900292292,0.1888710375622421,0.06165234677183204,1,1,0,1,0,1,1442.9660317165265,1718.117345047113,1.0616849721299961,0.9938025716966623,0.9949395602372757,0.8676971413105925,0,0,0,0.042364750231523945,28,3,0.6314819381770906,0.2567540558875761,0.39383350098813286,0.05601066415675566,0,0.11059456323674677,0.16577497057811252,0,0,0,0,0,114.43333525627197,0,0,0,0,0
U0003692,2026-02-19,iOS,L2,0.19248978708505884,0.19720215634109647,0.049333667503101725,0.28829895008591666,0.19720215634109647,0.16552084306448686,32.9301217690225,1780.2783630543436,988.9595087248614,318.29755614232204,1,37.17394510001141,2,281.4892703447325,48.299829855150286,3,381.0318352461903,6,8,258.9505014468674,1,497.000963368635,83.70214740413971,0.15174426860366383,1442.9682380355298,1,1,0.05607585622471713,0,0,0,1,0.3017168806590864,1,2,3,1,2,0,0,134.6815773518081,1,2,0,0,0,0,1,0.04038803420257432,0.005511054965711421,0,0.016356734612615255,0.021691454069678456,6,673.7631693493121,0,1,2,0.1545181002929506,0.18925546477578103,0.21211899907330353,0.2552110877253126,2,1,0,1,0,2,1636.4007937539775,2019.2357171597957,0.19996245493587936,0.9251910887113495,0.9448127646089993,0.9815026632416478,0,0,0,0.325242044975405,22,2,0.7852319775919663,0.150673582744321,0.3540073729409499,0.03940564045749891,0,0.2442768740221379,0.29313538575695736,1,0,0,0,0,131.88543116911444,0,0,0,0,0
U0009000,2026-02-19,Web,L2,0.02840188109574322,0.25136163152474256,0.3247735837478378,0.13259132701921775,0.25136163152474256,0.19931988392088856,56.28757286823559,421.1195646145571,3998.5033255250787,416.5541196748488,1,34.8983516320938,0,4577.203619160378,116.17489485784918,1,458.47577513476364,6,2,107.32043642706081,1,111.86776435857276,390.46670210902164,0.2788950807845383,5916.240671079624,1,1,0.09360807280740743,0,0,0,0,0.2989085353161544,0,1,2,1,2,0,0,58.180998426561615,0,1,0,0,0,0,1,0.08151264252416529,0.21311241513229062,0,0.04086830232997314,0.0007958574535742583,4,232.53306178504093,1,0,1,0.14376828922869622,0.16084964201669125,0.2995758887259073,0.009480391706656785,1,1,0,1,0,1,2230.3378934000075,8729.318039447178,0.06502539643987346,0.9445679305924446,0.957421126325641,0.938341214861845,0,0,0,0.09973751742440909,19,6,0.745098853827768,0.02395027333875236,0.10462473082286662,5.428763430846803e-05,0,0.0010093218713915387,0.16221763207620288,1,0,0,0,0,681.4408645784719,0,0,0,0,0
U0008563,2026-02-19,iOS,L2,0.24279104639366744,0.23634358458355395,0.14714273523234772,0.06778091097592744,0.23634358458355395,0.2076330849570921,24.792387221967992,1773.7062603441966,837.102794365525,1675.2661012029214,0,587.9884379860457,1,505.0943531803216,119.42706818715088,1,1674.2594797902498,6,3,442.84094733903765,2,732.7549102864492,275.51343455692376,0.07128841686786148,1098.5737506485707,1,1,0.046231093202628505,0,0,0,0,0.18628754516862792,0,1,2,2,1,0,0,68.19029756391268,0,2,0,0,0,1,1,0.06326294223542164,0.12922982744303219,0,0.0690736889446872,0.028651637814540894,2,4074.3728867139484,1,0,0,0.014994253909165589,0.04631459857853657,0.13560114224629935,0.11849173958556405,2,1,0,1,0,2,1573.5333818389954,2512.011661684775,0.9485153447807178,1.0,0.892849426976593,0.9871778779022082,0,0,0,0.10131939866657493,12,4,0.8724626844192628,0.08644743697556093,0.057546538077122296,8.421960034306114e-05,0,0.06306993275597167,0.21359377055518947,0,0,0,0,0,476.2644795373749,0,0,0,0,0
U0002736,2026-02-19,Android,L1,0.09589884634949156,0.06264468446572526,0.09691290293347342,0.377220361539596,0.06264468446572526,0.21394440095326178,40.61784602269723,225.3080047021191,410.511122169356,7360.552527447607,2,580.4534699358693,5,5437.791875669659,5975.881399177658,6,8756.314231299682,7,3,4901.1096643444935,6,824.4924101101485,124.79570218280628,0.8118794583549958,452.432469636477,1,1,0.4492157630220893,0,0,0,8,0.26530552360694054,0,1,3,2,1,0,0,58.99638816939532,0,0,0,0,0,1,1,0.10280849512131529,0.1781810251274053,0,0.02355231271610161,0.06722684055115834,2,616.2973777368991,1,1,1,0.0393390431595586,0.164704265777239,0.2288180525328969,0.032552985740132136,1,1,0,1,0,1,3289.3116180625357,14028.503828890503,0.9920435968303687,0.9383811652746424,0.9627446586634002,0.9529923653328578,0,0,0,0.43195991216874197,67,9,0.6505327805363241,0.016115228613003445,0.35141167757439395,0.5892350182909296,2,0.13271854775982847,0.47300436682379493,0,0,0,0,0,555.1405953764054,1,0,0,0,0
U0000488,2026-02-19,Android,L2,0.006000614787028735,0.19048479898612136,0.5198823468417436,0.28135907922246717,0.19048479898612136,0.0017988767388777735,34.16380524569795,5242.763479002301,8214.35476213891,1503.3083629327004,2,226.6272020418968,0,74.22195152305925,399.83099052737583,0,2065.764878537008,4,2,773.7965129648792,0,806.8110030946937,211.50627165840328,0.26596738259832015,9131.99060735874,1,1,0.08243920020262267,0,0,0,0,0.23931646119225497,0,1,1,1,1,0,0,67.77920032119572,0,0,1,0,0,0,1,0.09307020457922872,0.08206367530585502,0,0.01962924813308109,0.024610121969439912,6,184.68502125360698,1,0,0,0.05121814328121846,0.04157619330952289,0.23138830896846624,0.06844074359554768,1,1,0,1,0,1,3545.434082262499,13579.006211175752,0.15684259380845847,1.0,0.9450577923631923,0.9967741295696846,0,0,0,0.12684716990457637,21,4,0.8038196438207312,0.3030775895263767,0.2529857009395905,0.019659186508270237,0,0.2713392450160039,0.26750718953356256,0,0,1,0,0,1110.6479176639818,0,0,0,0,0
U0007965,2026-02-19,Android,L1,0.2007950191712754,0.001525261795484935,0.2872181437572979,0.1737136690321523,0.001525261795484935,0.047750924329756216,14.020165306953094,531.433700252907,3431.470467948643,1629.5791861957912,1,746.1688033706845,0,509.46963550922834,451.03654537598766,2,1003.0727248455566,5,6,539.2221525093165,0,122.67770909655839,461.8076135264273,0.27678099302981424,4767.058043857833,1,1,0.2073336726710873,0,0,0,0,0.2812562143708639,1,1,2,1,2,0,0,157.98025315852706,1,1,0,0,0,0,1,0.18501447192828332,0.05939752301662941,0,0.0032702938739613005,0.03152571480854754,3,585.3556406925111,0,0,1,0.018253415686692143,0.0735271038748757,0.23920277236580653,0.06062377465291044,2,1,0,1,0,1,843.70633992244,2876.545581882815,0.9827011095343808,0.9480408178772335,0.902824725181415,0.9946310023335788,0,0,0,0.03453592361248916,32,5,0.7918649649523791,0.21185711486686618,0.05208997426318904,0.09714481096510623,0,0.20566964334200258,0.2595966105983849,0,1,0,0,0,4365.951109035647,0,0,0,0,0
U0000498,2026-02-19,iOS,L2,0.01098912460734891,0.036504349742445485,0.2158154957862823,0.09531543054833186,0.036504349742445485,0.26556954197525995,11.850810026564034,1542.3067955581832,1428.132082130761,4600.954398281091,1,855.7091931269325,1,767.5379711405554,1921.0704374402123,1,4275.743135633797,6,4,769.1049823902313,1,508.09794336811467,216.9393713732464,0.4175373783660888,1266.4458365448597,1,1,0.05686428542524827,0,0,0,0,0.368373677118728,0,1,2,4,3,0,0,76.0558140426188,0,3,0,0,0,0,1,0.0235742083288504,0.03178390071675205,0,0.01179886495132886,0.026206591103885325,6,1211.7948687296334,0,0,1,0.046352770975221565,0.03345489430421908,0.13010573395773187,0.17254963671566442,1,1,0,1,0,1,3606.911844491569,15815.577307922757,0.4664852812645913,0.9927077401927528,0.9440224826029868,0.9767256624961155,0,0,0,0.33898902390556157,24,8,0.7534773648009695,0.3757539805278843,0.1684093560354762,0.026243668397010176,0,0.10938475520350525,0.4024942344137955,0,0,0,0,0,304.4955214520671,0,0,0,0,0
U0007061,2026-02-19,Android,L2,0.04611033775599573,0.01573163355991466,0.08673611978500675,0.20134283466018074,0.01573163355991466,0.1704362545522738,46.08719457630174,2285.9539501274758,547.5709064277429,2726.8763754628903,2,1125.9982791439877,0,362.1567028241669,1264.7393867643862,0,1579.3065247062002,4,5,370.51610166961757,0,55.36320224940614,394.9806078131496,0.46380517948845235,732.4916125535054,1,1,0.0517011135054133,0,0,0,1,0.4322603662855963,0,1,2,4,1,0,0,16.05288803883202,1,2,0,0,0,1,1,0.1389303277191571,0.07434963630456709,0,0.030820766402378907,0.0028284211641886304,4,590.4708483174293,0,2,0,0.035984769834367325,0.07416724721968707,0.1547605862102974,0.3840588476235531,2,1,0,1,0,1,1378.8336083287818,5459.910216739192,0.9373073618832589,1.0,1.0,0.9926322215490206,0,0,0,0.4043034450523336,21,3,0.8940562764365033,0.15930317120730178,0.3252582561598883,0.2021644712378826,0,0.17064373841093525,0.27416739486750386,0,1,0,0,0,55.19272744068364,0,0,0,0,0
U0009260,2026-02-19,Web,L2,0.2057438013132812,0.13425335432804084,0.08869202800904624,0.13388509358422648,0.13425335432804084,0.1669960140126117,422.04279854411374,7312.899677878834,600.2102453094268,413.86601437888186,0,40.03488867180746,2,354.4446279027439,229.89538792600996,3,400.8626730413984,4,3,174.60361379619724,2,1060.661657788286,1059.7139819616093,0.5554826439929607,712.6873544617179,1,1,0.25080587548731514,0,0,0,1,0.28890321996022805,1,1,2,1,1,0,1,19.369330061672947,1,1,0,0,0,0,1,0.03453903775960148,0.21958111556770868,0,0.07999649356360766,0.015247906315639855,3,547.5692633809485,0,0,0,0.010045117259251146,0.1322529060253817,0.3192263528448749,0.006271564956667436,1,1,1,1,0,1,1492.5137495066524,1601.8741523065387,0.42687266661497786,0.9228518056221152,1.0,0.9977190491524542,0,0,0,0.3802886172140737,28,4,0.9327312410398472,0.0027704003245860474,0.4043221320054953,0.03659794189676055,0,0.1708353567555274,0.32363674552427046,0,0,0,0,0,844.9933102901219,0,0,0,0,0
U0006952,2026-02-19,H5,L2,0.02580924429277224,0.07206720209629917,0.3598810410606968,0.04149316814457102,0.07206720209629917,0.23457103101847715,31.920585818305206,1851.479541071365,291.63364163548766,9329.701116198328,3,3657.2170946797346,1,684.4234349884437,2026.9044902418552,1,9616.968535947766,2,2,2147.1799927899965,1,830.6560732441286,62.248645112276186,0.21725288570313595,398.04941375700554,1,1,0.12271804045565667,0,0,0,0,0.3350335087997859,0,1,1,2,1,0,0,41.47362077996387,1,2,0,0,0,0,1,0.29691885266607754,0.015850146053475546,0,0.03679059708129331,0.046661097419104736,4,674.552124006112,1,0,1,0.01653821203839865,0.02438222858788844,0.1650312335192999,0.18515305754400535,1,2,0,1,0,1,4515.9697359033635,6780.395322362242,2.2142990175813537,0.9845596425114024,0.9391312968770844,0.9508407648041931,0,0,0,0.2509542673491184,15,2,0.7464928965963398,0.03449402056742447,0.10301512856244888,0.11702287483801975,0,0.2454920079307679,0.0803381630236736,1,0,0,0,0,223.59270471543317,0,0,0,0,0
U0004962,2026-02-19,Android,L2,0.5804314458310482,0.09995009967606103,0.3541804819097778,0.11389747798559234,0.09995009967606103,0.17690474028041753,11.340387181789449,7521.82917837508,1098.3331125483194,571.8835935155483,5,65.2918749937603,0,1122.1846562902492,329.26486815358174,1,786.3408614991813,10,8,81.71359365425488,0,549.8909485825098,680.4810861963746,0.5757550520543648,719.2366601112561,1,1,0.2546121825557977,0,0,0,0,0.22061664678237752,0,6,6,1,4,0,0,63.99917579704247,0,1,0,0,0,0,1,0.21254599425532492,0.03694333199413689,0,0.029145433250449798,0.003898002528926426,4,59.48375743331723,1,3,1,0.11646664348023007,0.08329963921588983,0.20178567622607793,0.8431748584263333,11,8,4,6,1,2,4641.3796286053985,10382.88478145141,0.09308013687962671,0.7080584703254678,0.7399967606042722,0.6675610139060981,0,0,0,0.11810304408788744,59,6,0.9738096056137588,0.01786203662557949,0.4476901896815332,0.19916943423487404,0,0.30154812620943283,0.3849758652072516,0,0,0,0,0,303.5091739750247,0,0,1,0,0
U0004534,2026-02-19,Web,L2,0.21654489090132703,0.39243908590312815,0.32696941644800614,0.64119638587071,0.39243908590312815,0.2629179527733539,47.29223946956842,1864.0687313622846,714.3663130905002,23492.41031129729,3,579.123513552107,0,143.42778810401927,9336.378680514532,1,25358.9566619382,3,6,13326.545801035107,1,485.0335889926002,540.6394657382518,0.3974210630922256,380.7967980704068,1,1,0.11552978653219961,0,0,1,0,0.38256376354744026,0,1,2,1,4,0,0,71.32731759886452,1,3,0,0,0,1,1,0.13834988180276267,0.5009494173213732,0,0.3201784437279012,0.261257421286587,3,570.0219412166772,2,0,0,0.03283889224948178,0.07015929053639115,0.2739366052694547,0.0017867264634450744,1,1,0,1,0,1,1118.8777806370194,1957.8571136272303,17.063509013418578,0.7531607946942052,0.9495617528743929,0.9634875026071841,0,0,0,0.6820800034199626,46,5,0.7647858177967775,0.21806462266388627,0.16986735603839606,0.6313388209015366,1,0.051192035871905704,0.3802520372683256,0,0,0,0,0,229.04138381146868,0,0,0,1,0
U0005917,2026-02-19,iOS,L2,0.020691583662878855,0.30075843069727254,0.09574242273893756,0.4399105762553042,0.30075843069727254,0.019339923458046516,20.872225264261502,35806.110469798456,649.3710022342349,50335.07148492478,0,4876.380826138219,1,29.281919069037855,21794.96788956802,1,37892.63280570196,12,6,2594.451696559872,2,2933.0706267139044,720.0783587322618,0.4329976544504472,482.0427761557036,1,1,0.2754012243832546,0,0,0,1,0.5069602533536065,0,1,3,1,1,1,0,186.94200661732333,3,3,0,0,0,1,1,0.1591027388395541,0.04679523993055741,0,0.0014126413945323726,0.03980457912991874,2,499.474405758308,1,0,0,0.1654916431269641,0.08125651161161437,0.20408653637590807,0.12658001696998375,2,1,0,2,0,1,2361.919420993314,4966.369174283818,15.505577112425565,0.9754621829773317,0.9658210022859522,1.0,0,0,0,0.03219526079413854,16,6,0.9212998935395932,0.21667177781508815,0.11691245338406721,0.02770346842901694,0,0.15878569363069717,0.5672569098227471,0,0,0,0,0,119.63863480937063,0,0,0,0,0
U0005210,2026-02-19,iOS,L2,0.1478311421560516,0.21702953922372634,0.35192063504728055,0.09338288140037211,0.21702953922372634,0.12048913604830883,48.50541783419847,2093.6358302198582,1997.500804558569,837.0507480239056,1,58.13286636062233,1,416.42167126730715,298.78242985399436,2,489.20763346470846,4,5,3.0753480171082628,0,390.6570389809229,203.96493909567286,0.3569466135229609,2749.5465539113316,1,1,0.1744992058288764,0,0,0,0,0.2558817501966356,0,1,1,1,1,0,0,45.739148480437464,1,1,0,0,0,1,1,0.12618908504209425,0.002824635040971722,0,0.04249395943723636,0.023545846542831796,8,491.5162964141594,0,1,0,0.22803588713199696,0.24633507603738924,0.07849300336637008,0.15886067149632102,1,1,0,1,0,1,1301.9641340316653,1930.4638263155898,0.618486618584965,0.9647691638796799,0.9319442150674271,0.901842959654948,0,0,0,0.12364772633720787,23,5,0.8198617306883563,0.16354410832480765,0.3535187621586433,0.02295442422952621,0,0.0062271272991831685,0.28492796420356875,0,0,0,0,0,714.8476908320141,0,0,0,0,0
U0005224,2026-02-19,iOS,L2,0.08607627289012999,0.13024849150691725,0.12147147514333778,0.06028741307792613,0.13024849150691725,0.27533524729006215,105.62865099081515,6812.677451872905,2202.753132574776,1275.1963490370897,1,126.67984619122257,1,1360.247930523252,795.1618443366619,1,1044.2181573368298,6,4,175.59118833638854,0,215.63894086324026,316.1074137107229,0.6235603206808854,2512.8643313052507,1,1,0.29579194219552907,0,0,1,1,0.069519607750608,0,1,1,1,3,0,0,59.11583413022089,0,0,0,0,0,0,1,0.035634466519339054,0.0386902909546633,0,0.02555663569667207,0.18741086183038877,4,328.39743238182683,0,1,1,0.0017049521867944924,0.07627819687536841,0.03918495180699806,0.04683957248174186,1,1,0,1,0,1,3998.650378007286,15777.93055222528,0.13924754151330127,1.0,0.9517506443099618,0.9526465236540647,0,0,0,0.05575375987893835,20,6,0.6535689484171276,0.29453792356954256,0.04590676456850678,0.09306586330235037,0,0.18884673263953444,0.3652460863486759,0,1,0,0,0,145.20794690240933,0,0,0,0,0
U0001200,2026-02-19,Android,L2,0.047608726243342475,0.24911332103766895,0.30611966038513305,0.1853084292445367,0.24911332103766895,0.17181528974564428,81.19990854353078,787.6367579333246,354.220413992161,6553.520817699336,2,2188.4511115548316,1,680.332537738555,3545.877735449297,2,6688.03061097885,0,6,469.77993181491416,0,1071.0720579892761,126.40872153072314,0.5410645413489515,198.58222765181208,2,1,0.10668833329930691,0,0,0,0,0.02063377921032506,0,1,5,1,3,0,0,119.19991450598745,0,0,0,0,0,0,2,0.3441321144133431,0.023007207379821544,0,0.06733807511855745,0.04026094832912038,5,1009.9390123112365,0,1,0,0.02501418435061743,0.06829523596879852,0.21348301774117434,0.1373038082576976,1,1,0,1,0,1,3904.4842919239823,16712.773014295803,0.7352370342248208,0.9840977310763531,0.9351357150383179,0.9197372668493796,0,0,0,0.18764318523417303,28,3,0.6759850828162519,0.15470599583940217,0.22324881906196473,0.3038493793004754,0,0.07511670052557251,0.263292363406691,0,0,0,0,0,556.0253667182815,0,0,0,0,0
U0008094,2026-02-19,iOS,L2,0.20806958349596671,0.17636245333563932,0.29210753015861113,0.04192407409503585,0.17636245333563932,0.07640385316451465,83.41223478198299,1145.090026669797,1459.114054529461,1029.1975264763705,0,162.45754267930016,0,337.66742714480205,483.607843882951,1,1277.905094102316,5,2,791.1421190710646,1,166.75305844335114,53.43571052646651,0.46988826871617456,1858.9525575631383,1,1,0.013831810790211186,0,0,0,2,0.22219829535517163,0,1,2,1,1,0,0,35.003478231074695,0,0,0,0,0,0,1,0.05208310037816821,0.07709818171644081,0,0.028717060502193487,0.08700012740163612,8,531.5206081484291,0,1,1,0.059400469408525364,0.15621580235498161,0.5422317871275076,0.12382567439181276,2,1,0,1,0,1,930.9238577058487,4143.537628977732,0.4043073969746793,1.0,0.9550499449217351,0.9160247235177692,0,0,0,0.010387675742599144,20,6,0.6757644523777314,0.2519897730520842,0.2240619781841676,0.06199995517754823,0,0.009362877075383602,0.24882860980592245,0,0,0,0,0,60.718748320391065,0,0,0,0,0
U0009079,2026-02-19,Android,L2,0.009979223624849442,0.27830580617724,0.5423212838539314,0.1970554291484383,0.27830580617724,0.06437121255052335,71.52482123400853,2832.6774707904196,5558.696649648719,941.2785470730443,0,84.5462644610667,0,1868.8021549600826,192.9161269094294,0,1322.3607346653914,3,8,322.10320153190037,1,1977.2881584901495,199.63228364497448,0.20495115660429358,7849.571724358158,1,1,0.0942334391862346,0,0,0,0,0.3959623221610548,0,3,5,3,3,0,0,56.67424115546079,1,1,0,0,0,0,1,0.15578623480422413,0.0632509367794016,0,0.021353456930545044,0.0472433116240549,9,770.9511640766992,3,1,0,0.0037592617369558256,0.00869968737420159,0.07002714477388626,0.05566573350146656,2,1,0,1,0,1,853.815208978755,1583.9035826746897,0.7694539944063323,1.0,0.96962287261198,0.9926410244272239,0,0,0,0.3317151532622754,19,5,0.8530828509208958,0.01778255967529778,0.1045077823501866,0.008142042039700224,0,0.08673833632208584,0.1959632878482461,0,0,0,0,0,400.56072345421927,0,0,0,0,0
U0000143,2026-02-20,Web,L2,0.17161312914947546,0.3161303363577151,0.03922907623421431,0.22814918730381348,0.3161303363577151,0.12499464136290284,29.212706080687877,2871.9805494471148,4229.8855519979825,361.26932684376027,1,56.44965941831739,0,571.5505928601877,186.06862828001968,1,303.528140123581,7,4,35.39981125364886,0,56.12288949591312,468.7371357003288,0.515041312545445,4879.636402540605,1,1,0.0993062818800956,0,0,0,1,0.21074236524768647,1,1,2,3,1,1,0,10.762814095950482,0,0,1,1,0,0,1,0.019525122257289078,0.024117826236195992,0,6.582324670102759e-05,0.01054534013999208,6,355.1107009995113,1,1,0,0.04473845112064395,0.06879407222619591,0.4224096217098898,0.03918219639063347,1,1,0,1,0,1,2403.793356787076,7471.305960779482,0.08081420004905061,0.9705322735396622,0.9319607044938798,0.9402498127590546,0,0,0,0.23533885208925934,23,5,0.8374857920057307,0.007187720470312217,0.017563299163846354,0.11665582381488386,0,0.4091022829122535,0.512897990135638,0,2,0,0,0,1072.8912256972649,0,0,0,0,0
U0001753,2026-02-20,iOS,L1,0.05482317231644164,0.061804449495170104,0.2063406990430579,0.03586202924577832,0.061804449495170104,0.15473510838169394,114.45526142233734,1260.6253904602754,597.8895647308283,311.766850358187,0,86.5956891140971,1,512.7619320690824,125.26177130249198,1,258.007969815412,3,3,60.28212046671838,1,329.9233144345965,19.21907554162229,0.4017802763782599,465.7308082325648,1,1,0.04412746739946712,0,0,0,0,0.2093433832373708,0,1,2,1,1,0,0,34.2167874283206,0,0,0,0,0,0,1,0.07891208238051865,0.0121720381989058,0,0.03703075322800482,0.03996491664042356,4,82.02814337621518,0,2,0,0.10075102091932227,0.07506283648281226,0.10968396926361798,0.24452165088433708,3,1,0,1,0,1,830.3680210772095,2668.5627039206433,0.1962196016625238,0.9281709503317097,0.9879041542315264,1.0,0,0,0,0.16358501565770736,24,8,0.9342643838469352,0.056335019301282145,0.11997197310420768,0.07772185646320008,0,0.11884162796504466,0.2739001963389734,0,0,0,0,0,1844.5807500461258,0,0,0,0,0
