transaction_id,event_time,user_id,event_type,source_entity,destination_entity,asset,amount_usdt,new_beneficiary_flag,high_risk_address_flag,sanctioned_address_flag,mixer_exposure,gambling_exposure,counterparty_country_risk,minutes_since_kyc,label_suspicious,fraud_confirmed,aml_suspicion_confirmed,case_disposition,sar_str_filed,label_observed_at,source_system,schema_version
TX-000002334,2026-01-17 19:50:00,U0003495,FIAT_DEPOSIT,bank::00634,user::U0003495,TRY,182.50371674,0,0,0,0.0,0.0,0.09992772084758055,5510.0,0,0,0,cleared,0,2026-02-16 19:50:00,synthetic_event_hub,transaction_event.v1
TX-000010693,2026-01-17 20:52:00,U0009654,CHAIN_DEPOSIT,wallet::000293,user::U0009654,TRY,3247.93341176,0,0,0,0.00864125502779437,0.0023767980388254267,0.2150505864071129,17092.0,0,0,0,cleared,0,2026-02-16 20:52:00,synthetic_event_hub,transaction_event.v1
TX-000005065,2026-01-17 20:55:00,U0006593,FIAT_DEPOSIT,bank::01665,user::U0006593,BTC,659.3389696,0,0,0,0.0,0.0,0.06253333603661951,15655.0,0,0,0,cleared,0,2026-02-16 20:55:00,synthetic_event_hub,transaction_event.v1
TX-000007364,2026-01-17 21:24:00,U0002066,INTERNAL_TRANSFER,user::U0002066,user::U0005222,USDT,571.08092287,0,0,0,0.0,0.0,0.2227516082203489,22884.0,0,0,0,cleared,0,2026-02-16 21:24:00,synthetic_event_hub,transaction_event.v1
TX-000015132,2026-01-17 21:27:00,U0003969,FIAT_DEPOSIT,bank::01532,user::U0003969,TRY,6853.77063616,0,0,0,0.0,0.0,0.009662364394705157,9927.0,0,0,0,cleared,0,2026-02-16 21:27:00,synthetic_event_hub,transaction_event.v1
TX-000011732,2026-01-17 22:16:00,U0006989,FIAT_DEPOSIT,bank::01532,user::U0006989,USDT,147.8147477,0,0,0,0.0,0.0,0.038847322299605434,15736.0,0,0,0,cleared,0,2026-02-16 22:16:00,synthetic_event_hub,transaction_event.v1
TX-000001270,2026-01-17 22:36:00,U0006095,CHAIN_WITHDRAW,user::U0006095,wallet::001270,TRY,737.62294828,1,0,0,0.0006515719044345331,0.18925799501587576,0.08448419394388212,18636.0,0,0,0,cleared,0,2026-02-16 22:36:00,synthetic_event_hub,transaction_event.v1
TX-000009506,2026-01-17 23:34:00,U0004275,CHAIN_WITHDRAW,user::U0004275,wallet::003406,USDT,642.80227261,0,0,0,0.026125593755323286,0.019028021697933387,0.23149115121504543,10054.0,0,0,0,cleared,0,2026-02-16 23:34:00,synthetic_event_hub,transaction_event.v1
TX-000005810,2026-01-17 23:42:00,U0008067,CHAIN_DEPOSIT,wallet::000610,user::U0008067,TRY,734.92354502,0,0,0,0.010120475367699165,0.0513690971010478,0.054450334414829105,20142.0,0,0,0,cleared,0,2026-02-16 23:42:00,synthetic_event_hub,transaction_event.v1
TX-000001436,2026-01-18 02:49:00,U0007256,INTERNAL_TRANSFER,user::U0007256,user::U0002364,TRY,915.26995401,0,0,0,0.0,0.0,0.13021717647587816,5929.0,0,0,0,cleared,0,2026-02-17 02:49:00,synthetic_event_hub,transaction_event.v1
TX-000013382,2026-01-18 04:21:00,U0008713,CHAIN_DEPOSIT,wallet::002982,user::U0008713,USDT,401.25189398,0,0,0,0.004722713100823015,0.07284515057054931,0.1730986410811796,24741.0,0,0,0,cleared,0,2026-02-17 04:21:00,synthetic_event_hub,transaction_event.v1
TX-000015704,2026-01-18 05:28:00,U0005945,SPOT_TRADE,user::U0005945,user::U0005945,USDT,192.42654899,0,0,0,0.0,0.0,0.04243782380124182,13288.0,0,0,0,cleared,0,2026-02-17 05:28:00,synthetic_event_hub,transaction_event.v1
TX-000000312,2026-01-18 06:21:00,U0001857,SPOT_TRADE,user::U0001857,user::U0001857,USDT,380.3008137,0,0,0,0.0,0.0,0.23540412211177197,10461.0,0,0,0,cleared,0,2026-02-17 06:21:00,synthetic_event_hub,transaction_event.v1
TX-000017098,2026-01-18 06:37:00,U0006058,FIAT_DEPOSIT,bank::00098,user::U0006058,USDT,675.19245819,0,0,0,0.0,0.0,0.29184320419270926,16237.0,0,0,0,cleared,0,2026-02-17 06:37:00,synthetic_event_hub,transaction_event.v1
TX-000004866,2026-01-18 10:01:00,U0006557,SPOT_TRADE,user::U0006557,user::U0006557,USDT,1006.0004946,0,0,0,0.0,0.0,0.03652859850856434,22201.0,0,0,0,cleared,0,2026-02-17 10:01:00,synthetic_event_hub,transaction_event.v1
TX-000003435,2026-01-18 11:47:00,U0008713,CHAIN_WITHDRAW,user::U0008713,wallet::003435,USDT,341.26488752,0,0,0,0.004722713100823015,0.07284515057054931,0.07440205060931268,25187.0,0,0,0,cleared,0,2026-02-17 11:47:00,synthetic_event_hub,transaction_event.v1
TX-000010312,2026-01-18 13:52:00,U0003870,CHAIN_WITHDRAW,user::U0003870,wallet::004212,TRY,1207.85628653,0,0,0,0.0025378088297153736,0.0818129931279814,0.016359451309543475,22432.0,0,0,0,cleared,0,2026-02-17 13:52:00,synthetic_event_hub,transaction_event.v1
TX-000009450,2026-01-18 14:17:00,U0000429,CHAIN_WITHDRAW,user::U0000429,wallet::003350,TRY,224.47306535,0,0,0,0.03372988080000416,0.03955104765022513,0.4013346722011007,22457.0,0,0,0,cleared,0,2026-02-17 14:17:00,synthetic_event_hub,transaction_event.v1
TX-000017752,2026-01-18 14:58:00,U0009088,CHAIN_WITHDRAW,user::U0009088,wallet::005552,TRY,4993.89975577,0,0,0,0.12830736383255892,0.03927998779684309,0.01770516467876334,25378.0,0,0,0,cleared,0,2026-02-17 14:58:00,synthetic_event_hub,transaction_event.v1
TX-000006090,2026-01-18 16:07:00,U0006583,INTERNAL_TRANSFER,user::U0006583,user::U0007559,USDT,198.53314757,0,0,0,0.0,0.0,0.10724931957227275,8167.0,0,0,0,cleared,0,2026-02-17 16:07:00,synthetic_event_hub,transaction_event.v1
TX-000014096,2026-01-18 17:06:00,U0001142,SPOT_TRADE,user::U0001142,user::U0001142,BTC,237.29633469,0,0,0,0.0,0.0,0.01773206552906487,11106.0,0,0,0,cleared,0,2026-02-17 17:06:00,synthetic_event_hub,transaction_event.v1
TX-000004787,2026-01-18 17:45:00,U0004543,CHAIN_WITHDRAW,user::U0004543,wallet::004787,BTC,1094.54367141,0,0,0,0.0016693902445496845,0.01340649410205023,0.02472915093371234,5385.0,0,0,0,cleared,0,2026-02-17 17:45:00,synthetic_event_hub,transaction_event.v1
TX-000005320,2026-01-18 18:41:00,U0000408,FIAT_WITHDRAW,user::U0000408,bank::01520,BTC,179.58751016,0,0,0,0.0,0.0,0.1556923577252873,19841.0,0,0,0,cleared,0,2026-02-17 18:41:00,synthetic_event_hub,transaction_event.v1
TX-000013634,2026-01-18 21:38:00,U0004361,INTERNAL_TRANSFER,user::U0004361,user::U0008419,USDT,522.39269644,0,0,0,0.0,0.0,0.07446418289549595,24338.0,0,0,0,cleared,0,2026-02-17 21:38:00,synthetic_event_hub,transaction_event.v1
TX-000007693,2026-01-18 22:24:00,U0001112,FIAT_WITHDRAW,user::U0001112,bank::00093,USDT,4091.60141198,0,0,0,0.0,0.0,0.12833523887916826,11424.0,0,0,0,cleared,0,2026-02-17 22:24:00,synthetic_event_hub,transaction_event.v1
TX-000013851,2026-01-18 23:04:00,U0009083,SPOT_TRADE,user::U0009083,user::U0009083,TRY,61.654829,0,0,0,0.0,0.0,0.10204219520132907,11464.0,0,0,0,cleared,0,2026-02-17 23:04:00,synthetic_event_hub,transaction_event.v1
TX-000017270,2026-01-19 00:31:00,U0000129,CHAIN_WITHDRAW,user::U0000129,wallet::005070,BTC,740.37070488,1,0,0,0.09080827467459177,0.007959810636936007,0.2108501743803668,20191.0,0,0,0,cleared,0,2026-02-18 00:31:00,synthetic_event_hub,transaction_event.v1
TX-000015804,2026-01-19 02:01:00,U0008573,FIAT_WITHDRAW,user::U0008573,bank::00604,TRY,593.47894465,0,0,0,0.0,0.0,0.12199153558352206,18841.0,0,0,0,cleared,0,2026-02-18 02:01:00,synthetic_event_hub,transaction_event.v1
TX-000006994,2026-01-19 02:09:00,U0009130,CHAIN_WITHDRAW,user::U0009130,wallet::000894,USDT,291.02959762,0,0,0,0.0011173715947834085,0.01982217498527927,0.16460736159712747,1569.0,0,0,0,cleared,0,2026-02-18 02:09:00,synthetic_event_hub,transaction_event.v1
TX-000016013,2026-01-19 02:24:00,U0004326,FIAT_WITHDRAW,user::U0004326,bank::00813,ETH,1159.11176538,0,0,0,0.0,0.0,0.09668954879707625,11664.0,0,0,0,cleared,0,2026-02-18 02:24:00,synthetic_event_hub,transaction_event.v1
TX-000002170,2026-01-19 02:44:00,U0004922,INTERNAL_TRANSFER,user::U0004922,user::U0000756,USDT,1090.17627319,0,0,0,0.0,0.0,0.43128996373468315,1604.0,0,0,0,cleared,0,2026-02-18 02:44:00,synthetic_event_hub,transaction_event.v1
TX-000001891,2026-01-19 03:27:00,U0000517,CONVERT,user::U0000517,user::U0000517,BTC,75.73784207,0,0,0,0.0,0.0,0.059051072854699446,8847.0,0,0,0,cleared,0,2026-02-18 03:27:00,synthetic_event_hub,transaction_event.v1
TX-000013447,2026-01-19 03:56:00,U0005605,FIAT_DEPOSIT,bank::01547,user::U0005605,USDT,4465.48414576,0,0,0,0.0,0.0,0.026755321759655414,1676.0,0,0,0,cleared,0,2026-02-18 03:56:00,synthetic_event_hub,transaction_event.v1
TX-000004577,2026-01-19 04:53:00,U0003541,FIAT_DEPOSIT,bank::01177,user::U0003541,USDT,579.097833,0,0,0,0.0,0.0,0.30523187542263636,4613.0,0,0,0,cleared,0,2026-02-18 04:53:00,synthetic_event_hub,transaction_event.v1
TX-000005084,2026-01-19 05:18:00,U0004275,FIAT_DEPOSIT,bank::01684,user::U0004275,TRY,1230.25735827,0,0,0,0.0,0.0,0.07566131279475029,11838.0,0,0,0,cleared,0,2026-02-18 05:18:00,synthetic_event_hub,transaction_event.v1
TX-000007782,2026-01-19 06:20:00,U0001748,FIAT_WITHDRAW,user::U0001748,bank::00182,USDT,350.45685267,0,0,0,0.0,0.0,0.17664642893003332,21980.0,0,0,0,cleared,0,2026-02-18 06:20:00,synthetic_event_hub,transaction_event.v1
TX-000002433,2026-01-19 07:33:00,U0000326,CONVERT,user::U0000326,user::U0000326,USDT,1069.04226399,0,0,0,0.0,0.0,0.1277067649412146,20613.0,0,0,0,cleared,0,2026-02-18 07:33:00,synthetic_event_hub,transaction_event.v1
TX-000012451,2026-01-19 08:00:00,U0004676,CHAIN_WITHDRAW,user::U0004676,wallet::000251,USDT,473.22461738,1,0,0,0.07324476977336819,0.016304451768407717,0.1787341104144659,24960.0,0,0,0,cleared,0,2026-02-18 08:00:00,synthetic_event_hub,transaction_event.v1
TX-000014838,2026-01-19 08:38:00,U0001162,CONVERT,user::U0001162,user::U0001162,USDT,5963.51392677,0,0,0,0.0,0.0,0.1346299560070557,19238.0,0,0,0,cleared,0,2026-02-18 08:38:00,synthetic_event_hub,transaction_event.v1
TX-000010971,2026-01-19 10:28:00,U0007522,CHAIN_WITHDRAW,user::U0007522,wallet::004871,USDT,823.1084612,0,0,0,0.03053737448945695,0.014616429943423536,0.026902042386156625,23668.0,0,0,0,cleared,0,2026-02-18 10:28:00,synthetic_event_hub,transaction_event.v1
TX-000006819,2026-01-19 10:30:00,U0000650,SPOT_TRADE,user::U0000650,user::U0000650,ETH,1559.16958245,1,0,0,0.0,0.0,0.1400399982600558,9270.0,0,0,0,cleared,0,2026-02-18 10:30:00,synthetic_event_hub,transaction_event.v1
TX-000001925,2026-01-19 11:21:00,U0007744,FIAT_DEPOSIT,bank::00225,user::U0007744,USDT,427.9636243,0,0,0,0.0,0.0,0.23071803267356175,15081.0,0,0,0,cleared,0,2026-02-18 11:21:00,synthetic_event_hub,transaction_event.v1
TX-000003875,2026-01-19 11:26:00,U0005853,CHAIN_WITHDRAW,user::U0005853,wallet::003875,USDT,631.93045944,0,0,0,0.001098708875836661,0.11327724499701541,0.08791334109461796,3566.0,0,0,0,cleared,0,2026-02-18 11:26:00,synthetic_event_hub,transaction_event.v1
TX-000006375,2026-01-19 11:36:00,U0002550,CONVERT,user::U0002550,user::U0002550,USDT,205.31431721,0,0,0,0.0,0.0,0.07267035937291322,15096.0,0,0,0,cleared,0,2026-02-18 11:36:00,synthetic_event_hub,transaction_event.v1
TX-000011565,2026-01-19 13:00:00,U0008074,FIAT_DEPOSIT,bank::01365,user::U0008074,USDT,787.58937982,0,0,0,0.0,0.0,0.09554941891302228,5100.0,0,0,0,cleared,0,2026-02-18 13:00:00,synthetic_event_hub,transaction_event.v1
TX-000009069,2026-01-19 13:02:00,U0009046,SPOT_TRADE,user::U0009046,user::U0009046,BTC,933.40814901,0,0,0,0.0,0.0,0.05562939995595156,13742.0,0,0,0,cleared,0,2026-02-18 13:02:00,synthetic_event_hub,transaction_event.v1
TX-000011830,2026-01-19 15:19:00,U0000292,FIAT_WITHDRAW,user::U0000292,bank::00430,USDT,2524.96222616,1,0,0,0.0,0.0,0.09031428469147902,9559.0,0,0,0,cleared,0,2026-02-18 15:19:00,synthetic_event_hub,transaction_event.v1
TX-000013263,2026-01-19 16:04:00,U0004702,FIAT_DEPOSIT,bank::01363,user::U0004702,BTC,1163.55339521,0,0,0,0.0,0.0,0.0022098897420686795,5284.0,0,0,0,cleared,0,2026-02-18 16:04:00,synthetic_event_hub,transaction_event.v1
TX-000006166,2026-01-19 16:19:00,U0004275,CONVERT,user::U0004275,user::U0004275,USDT,2727.96370811,0,0,0,0.0,0.0,0.20163558411969557,12499.0,0,0,0,cleared,0,2026-02-18 16:19:00,synthetic_event_hub,transaction_event.v1
TX-000012369,2026-01-19 19:37:00,U0005699,SPOT_TRADE,user::U0005699,user::U0005699,TRY,845.09018442,0,0,0,0.0,0.0,0.23431249092815806,8377.0,0,0,0,cleared,0,2026-02-18 19:37:00,synthetic_event_hub,transaction_event.v1
TX-000013965,2026-01-19 20:23:00,U0009844,SPOT_TRADE,user::U0009844,user::U0009844,USDT,422.6310734,0,0,0,0.0,0.0,0.24147849191369186,9863.0,0,0,0,cleared,0,2026-02-18 20:23:00,synthetic_event_hub,transaction_event.v1
TX-000008851,2026-01-19 20:41:00,U0008418,FIAT_WITHDRAW,user::U0008418,bank::01251,ETH,2820.881376,1,0,0,0.0,0.0,0.01525191766846063,15641.0,0,0,0,cleared,0,2026-02-18 20:41:00,synthetic_event_hub,transaction_event.v1
TX-000009706,2026-01-19 20:59:00,U0008662,CHAIN_DEPOSIT,wallet::004506,user::U0008662,TRY,1002.46857054,0,0,0,0.0002971287206556764,0.03207221673895203,0.02437766780670488,8459.0,0,0,0,cleared,0,2026-02-18 20:59:00,synthetic_event_hub,transaction_event.v1
TX-000003000,2026-01-19 21:13:00,U0007751,FIAT_DEPOSIT,bank::01300,user::U0007751,TRY,310.66417357,0,0,0,0.0,0.0,0.007133866966899552,27193.0,0,0,0,cleared,0,2026-02-18 21:13:00,synthetic_event_hub,transaction_event.v1
TX-000014188,2026-01-19 21:44:00,U0009763,CHAIN_DEPOSIT,wallet::003788,user::U0009763,ETH,437.8621809,0,0,0,0.06814079897613191,0.015020801491271243,0.07786249174241845,24344.0,0,0,0,cleared,0,2026-02-18 21:44:00,synthetic_event_hub,transaction_event.v1
TX-000014084,2026-01-19 23:09:00,U0000965,CHAIN_DEPOSIT,wallet::003684,user::U0000965,USDT,185.78017936,0,0,0,0.04084767744362066,0.004819710641786988,0.04848938226863132,22989.0,0,0,0,cleared,0,2026-02-18 23:09:00,synthetic_event_hub,transaction_event.v1
TX-000001499,2026-01-19 23:33:00,U0000216,FIAT_WITHDRAW,user::U0000216,bank::01499,USDT,7065.2073896,1,0,0,0.0,0.0,0.058530829780925143,21573.0,0,0,0,cleared,0,2026-02-18 23:33:00,synthetic_event_hub,transaction_event.v1
TX-000001378,2026-01-20 00:46:00,U0001445,CHAIN_WITHDRAW,user::U0001445,wallet::001378,USDT,1476.86862117,1,0,0,0.02456607343280904,0.007724154531161672,0.010735168227305846,14446.0,0,0,0,cleared,0,2026-02-19 00:46:00,synthetic_event_hub,transaction_event.v1
TX-000010290,2026-01-20 01:23:00,U0002572,INTERNAL_TRANSFER,user::U0002572,user::U0005051,TRY,793.92017196,0,0,0,0.0,0.0,0.1466942626625381,27443.0,0,0,0,cleared,0,2026-02-19 01:23:00,synthetic_event_hub,transaction_event.v1
TX-000013845,2026-01-20 02:05:00,U0001330,CHAIN_WITHDRAW,user::U0001330,wallet::001645,USDT,4136.71654016,1,0,0,0.0450159847222193,0.01896332856610184,0.2572732001481138,20285.0,0,0,0,cleared,0,2026-02-19 02:05:00,synthetic_event_hub,transaction_event.v1
TX-000004643,2026-01-20 02:08:00,U0008934,CHAIN_DEPOSIT,wallet::004643,user::U0008934,USDT,249.76628281,0,0,0,0.004630251629446152,0.0002955631534959907,0.05634400417999577,26048.0,0,0,0,cleared,0,2026-02-19 02:08:00,synthetic_event_hub,transaction_event.v1
TX-000016640,2026-01-20 03:16:00,U0001263,CONVERT,user::U0001263,user::U0001263,TRY,2942.6147776,0,0,0,0.0,0.0,0.09913353990940027,20356.0,0,0,0,cleared,0,2026-02-19 03:16:00,synthetic_event_hub,transaction_event.v1
TX-000010838,2026-01-20 05:08:00,U0009364,INTERNAL_TRANSFER,user::U0009364,user::U0006724,ETH,527.64114626,0,0,0,0.0,0.0,0.10008080588758046,3188.0,0,0,0,cleared,0,2026-02-19 05:08:00,synthetic_event_hub,transaction_event.v1
TX-000010414,2026-01-20 05:40:00,U0009406,SPOT_TRADE,user::U0009406,user::U0009406,USDT,1981.51684032,0,0,0,0.0,0.0,0.26654062476003937,19060.0,0,0,0,cleared,0,2026-02-19 05:40:00,synthetic_event_hub,transaction_event.v1
TX-000003391,2026-01-20 05:42:00,U0007654,CHAIN_WITHDRAW,user::U0007654,wallet::003391,USDT,1631.38188809,1,0,0,0.07476314723440458,0.07823607576325277,0.38782165345496433,3222.0,0,0,0,cleared,0,2026-02-19 05:42:00,synthetic_event_hub,transaction_event.v1
TX-000012080,2026-01-20 07:14:00,U0003058,FIAT_DEPOSIT,bank::00180,user::U0003058,TRY,52.83807997,0,0,0,0.0,0.0,0.04808905491283073,16274.0,0,0,0,cleared,0,2026-02-19 07:14:00,synthetic_event_hub,transaction_event.v1
TX-000015197,2026-01-20 08:04:00,U0005416,CHAIN_WITHDRAW,user::U0005416,wallet::002997,USDT,53.97149433,0,0,0,0.004431195401367626,0.095752972395166,0.1746129817284442,20644.0,0,0,0,cleared,0,2026-02-19 08:04:00,synthetic_event_hub,transaction_event.v1
TX-000006345,2026-01-20 09:32:00,U0001133,SPOT_TRADE,user::U0001133,user::U0001133,TRY,711.58892761,0,0,0,0.0,0.0,0.040203289126469914,14972.0,0,0,0,cleared,0,2026-02-19 09:32:00,synthetic_event_hub,transaction_event.v1
TX-000001709,2026-01-20 10:07:00,U0008749,CHAIN_WITHDRAW,user::U0008749,wallet::001709,USDT,411.79181212,1,0,0,0.05293311500613412,0.04678617933264597,0.19016787092293808,12127.0,0,0,0,cleared,0,2026-02-19 10:07:00,synthetic_event_hub,transaction_event.v1
TX-000007495,2026-01-20 10:47:00,U0004922,SPOT_TRADE,user::U0004922,user::U0004922,USDT,2680.19531449,0,0,0,0.0,0.0,0.2265348664207479,3527.0,0,0,0,cleared,0,2026-02-19 10:47:00,synthetic_event_hub,transaction_event.v1
TX-000002792,2026-01-20 12:51:00,U0001909,FIAT_DEPOSIT,bank::01092,user::U0001909,USDT,74.5596241,0,0,0,0.0,0.0,0.11403992764046895,20931.0,0,0,0,cleared,0,2026-02-19 12:51:00,synthetic_event_hub,transaction_event.v1
TX-000000651,2026-01-20 13:28:00,U0005022,SPOT_TRADE,user::U0005022,user::U0005022,USDT,257.50594206,0,0,0,0.0,0.0,0.052053781607992136,8008.0,0,0,0,cleared,0,2026-02-19 13:28:00,synthetic_event_hub,transaction_event.v1
TX-000000490,2026-01-20 14:00:00,U0003646,FIAT_WITHDRAW,user::U0003646,bank::00490,USDT,2018.52085999,0,0,0,0.0,0.0,0.16798701029648386,13800.0,0,0,0,cleared,0,2026-02-19 14:00:00,synthetic_event_hub,transaction_event.v1
TX-000013432,2026-01-20 14:25:00,U0001142,CHAIN_WITHDRAW,user::U0001142,wallet::001232,BTC,517.0131827,0,0,0,0.02623580614864278,0.016538262483308044,0.3457163045588491,13825.0,0,0,0,cleared,0,2026-02-19 14:25:00,synthetic_event_hub,transaction_event.v1
TX-000011185,2026-01-20 14:30:00,U0003026,CONVERT,user::U0003026,user::U0003026,USDT,203.75088617,0,0,0,0.0,0.0,0.0777314967999441,22470.0,0,0,0,cleared,0,2026-02-19 14:30:00,synthetic_event_hub,transaction_event.v1
TX-000017554,2026-01-20 15:00:00,U0004884,CHAIN_WITHDRAW,user::U0004884,wallet::005354,BTC,4511.99918013,0,0,0,0.02088034367434802,0.06439906842614962,0.15669782149215686,9540.0,0,0,0,cleared,0,2026-02-19 15:00:00,synthetic_event_hub,transaction_event.v1
TX-000003810,2026-01-20 15:29:00,U0004477,FIAT_DEPOSIT,bank::00410,user::U0004477,TRY,341.12450278,0,0,0,0.0,0.0,0.03427631162288227,9569.0,0,0,0,cleared,0,2026-02-19 15:29:00,synthetic_event_hub,transaction_event.v1
TX-000006231,2026-01-20 19:27:00,U0005087,SPOT_TRADE,user::U0005087,user::U0005087,TRY,152.22089113,0,0,0,0.0,0.0,0.16218866488997102,12687.0,0,0,0,cleared,0,2026-02-19 19:27:00,synthetic_event_hub,transaction_event.v1
TX-000010577,2026-01-20 19:57:00,U0001773,CONVERT,user::U0001773,user::U0001773,TRY,1456.79688041,0,0,0,0.0,0.0,0.12374584291769947,19917.0,0,0,0,cleared,0,2026-02-19 19:57:00,synthetic_event_hub,transaction_event.v1
TX-000016058,2026-01-20 20:02:00,U0009910,FIAT_DEPOSIT,bank::00758,user::U0009910,TRY,379.40691146,0,0,0,0.0,0.0,0.14035551060264412,21362.0,0,0,0,cleared,0,2026-02-19 20:02:00,synthetic_event_hub,transaction_event.v1
TX-000001931,2026-01-20 20:40:00,U0009311,SPOT_TRADE,user::U0009311,user::U0009311,BTC,3093.88745093,0,0,0,0.0,0.0,0.05724243745245534,8440.0,0,0,0,cleared,0,2026-02-19 20:40:00,synthetic_event_hub,transaction_event.v1
TX-000013019,2026-01-20 22:23:00,U0000802,FIAT_WITHDRAW,user::U0000802,bank::01619,USDT,178.48253074,0,0,0,0.0,0.0,0.04181960582498363,8543.0,0,0,0,cleared,0,2026-02-19 22:23:00,synthetic_event_hub,transaction_event.v1
TX-000005693,2026-01-20 22:24:00,U0002769,CHAIN_DEPOSIT,wallet::000493,user::U0002769,ETH,914.88615288,0,1,0,0.3085168416447244,0.24241100481919953,0.6091996687787185,9984.0,1,0,1,confirmed_suspicious,0,2026-02-19 22:24:00,synthetic_event_hub,transaction_event.v1
TX-000016626,2026-01-20 22:31:00,U0006817,FIAT_DEPOSIT,bank::01326,user::U0006817,TRY,1458.49332563,0,0,0,0.0,0.0,0.08159398177091881,14311.0,0,0,0,cleared,0,2026-02-19 22:31:00,synthetic_event_hub,transaction_event.v1
TX-000002646,2026-01-20 23:41:00,U0009346,CHAIN_WITHDRAW,user::U0009346,wallet::002646,TRY,1272.67979765,0,1,0,0.3103477309738763,0.30265238657450444,0.6067197646531977,14381.0,1,0,1,confirmed_suspicious,0,2026-02-19 23:41:00,synthetic_event_hub,transaction_event.v1
TX-000012946,2026-01-21 00:28:00,U0003188,CHAIN_WITHDRAW,user::U0003188,wallet::000746,TRY,1410.41215639,1,0,0,0.0735423380177496,0.07948944364195465,0.020365766458130038,14428.0,0,0,0,cleared,0,2026-02-20 00:28:00,synthetic_event_hub,transaction_event.v1
TX-000000632,2026-01-21 01:47:00,U0009367,FIAT_DEPOSIT,bank::00632,user::U0009367,BTC,899.64116641,0,0,0,0.0,0.0,0.2197017223074491,23147.0,0,0,0,cleared,0,2026-02-20 01:47:00,synthetic_event_hub,transaction_event.v1
TX-000008410,2026-01-21 03:15:00,U0002390,CHAIN_WITHDRAW,user::U0002390,wallet::002310,TRY,779.11155719,1,1,0,0.4284656521904111,0.25142056040883376,0.4367664925955666,7395.0,1,1,1,confirmed_suspicious,0,2026-02-20 03:15:00,synthetic_event_hub,transaction_event.v1
TX-000001854,2026-01-21 04:04:00,U0002932,FIAT_WITHDRAW,user::U0002932,bank::01854,USDT,836.09024395,0,0,0,0.0,0.0,0.22743051048931967,1684.0,0,0,0,cleared,0,2026-02-20 04:04:00,synthetic_event_hub,transaction_event.v1
TX-000012468,2026-01-21 04:30:00,U0005279,FIAT_WITHDRAW,user::U0005279,bank::01068,USDT,1634.8493629,0,0,0,0.0,0.0,0.10470729569753393,10350.0,0,0,0,cleared,0,2026-02-20 04:30:00,synthetic_event_hub,transaction_event.v1
TX-000005700,2026-01-21 04:34:00,U0004190,CONVERT,user::U0004190,user::U0004190,USDT,849.56422601,0,0,0,0.0,0.0,0.31071702716003735,11794.0,0,0,0,cleared,0,2026-02-20 04:34:00,synthetic_event_hub,transaction_event.v1
TX-000007802,2026-01-21 05:23:00,U0009241,CHAIN_WITHDRAW,user::U0009241,wallet::001702,BTC,336.06851621,0,0,0,0.04162061646186848,0.07098769485647217,0.19404013157974165,4643.0,0,0,0,cleared,0,2026-02-20 05:23:00,synthetic_event_hub,transaction_event.v1
TX-000003992,2026-01-21 05:56:00,U0009921,INTERNAL_TRANSFER,user::U0009921,user::U0000714,USDT,603.9768961,0,0,0,0.0,0.0,0.0642390616252768,11876.0,0,0,0,cleared,0,2026-02-20 05:56:00,synthetic_event_hub,transaction_event.v1
TX-000011170,2026-01-21 08:12:00,U0004151,CONVERT,user::U0004151,user::U0004151,USDT,593.86620516,0,0,0,0.0,0.0,0.0707425487121718,1932.0,0,0,0,cleared,0,2026-02-20 08:12:00,synthetic_event_hub,transaction_event.v1
TX-000007203,2026-01-21 08:33:00,U0002204,FIAT_DEPOSIT,bank::00403,user::U0002204,USDT,1941.11801725,0,0,0,0.0,0.0,0.07530487142957404,23553.0,0,0,0,cleared,0,2026-02-20 08:33:00,synthetic_event_hub,transaction_event.v1
TX-000009596,2026-01-21 09:50:00,U0004198,CONVERT,user::U0004198,user::U0004198,ETH,234.72198437,0,0,0,0.0,0.0,0.16498897946083374,17870.0,0,0,0,cleared,0,2026-02-20 09:50:00,synthetic_event_hub,transaction_event.v1
TX-000007068,2026-01-21 10:12:00,U0008060,INTERNAL_TRANSFER,user::U0008060,user::U0001279,USDT,356.05738953,0,0,0,0.0,0.0,0.09401055878242617,2052.0,0,0,0,cleared,0,2026-02-20 10:12:00,synthetic_event_hub,transaction_event.v1
TX-000009707,2026-01-21 11:07:00,U0004477,SPOT_TRADE,user::U0004477,user::U0004477,USDT,243.84823425,0,0,0,0.0,0.0,0.07980544652654852,10747.0,0,0,0,cleared,0,2026-02-20 11:07:00,synthetic_event_hub,transaction_event.v1
TX-000015678,2026-01-21 11:23:00,U0001036,CONVERT,user::U0001036,user::U0001036,USDT,119.76784366,0,0,0,0.0,0.0,0.016352126640735053,17963.0,0,0,0,cleared,0,2026-02-20 11:23:00,synthetic_event_hub,transaction_event.v1
TX-000005842,2026-01-21 12:10:00,U0006912,CONVERT,user::U0006912,user::U0006912,USDT,617.00515194,0,0,0,0.0,0.0,0.1628425253460664,13690.0,0,0,0,cleared,0,2026-02-20 12:10:00,synthetic_event_hub,transaction_event.v1
TX-000009675,2026-01-21 13:16:00,U0003446,CHAIN_DEPOSIT,wallet::004475,user::U0003446,TRY,477.39540682,0,0,0,0.003809119356395009,0.0031474618640694005,0.10314322457567025,12316.0,0,0,0,cleared,0,2026-02-20 13:16:00,synthetic_event_hub,transaction_event.v1
